className, methodName, marks
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testReversed,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testReversed,8.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testRemoveAllSongsBy,8.0
class tests.SongTest,testSong,2.0
class tests.SongTest,testAverageRating,2.0
class tests.SongTest,testCompareTo,2.0
class tests.SongTest,testToString,2.0
class tests.SongTest,testSong,2.0
class tests.SongTest,testAverageRating,2.0
class tests.SongTest,testCompareTo,2.0
class tests.SongTest,testToString,2.0
class tests.ArtistTest,testArtist,2.0
class tests.ArtistTest,testValidName,2.0
class tests.ArtistTest,testEquals,2.0
class tests.ArtistTest,testToString,2.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testReversed,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testReversed,8.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testRemoveAllSongsBy,8.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testRemoveAllSongsBy,8.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testRemoveAllSongsBy,8.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testReversed,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
class tests.PlayQueueTest,testReversed,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testRemainingPlaytime,5.0
class tests.PlayQueueTest,testAddToQueue,5.0
class tests.PlayQueueTest,testAddToQueueFiltered,8.0
class tests.PlayQueueTest,testReversePlayQueue,8.0
